NAME,ETRS-X,ETRS-Y,ETRS-Z,STATION-P,STATION-Q,STATION-R,RCU-X,RCU-Y
L32,3796312.483,877584.868,5032770.113,-4.352,20.708,0.000,64,65
L33,3796309.190,877590.374,5032771.557,1.527,23.653,0.000,66,67
L34,3796301.577,877588.778,5032777.707,0.851,33.546,0.000,68,69
L35,3796304.358,877582.992,5032776.710,-5.246,31.303,0.000,70,71
L36,3796327.438,877598.243,5032756.023,7.175,-0.930,0.000,72,73
L37,3796322.879,877599.537,5032759.264,9.011,4.510,0.000,74,75
L38,3796327.700,877602.123,5032755.061,11.009,-2.093,0.000,76,77
L39,3796324.894,877603.707,5032756.902,12.923,1.086,0.000,78,79
L40,3796329.552,877565.979,5032760.734,-25.216,3.363,0.000,80,81
L41,3796321.710,877569.352,5032766.085,-20.915,12.474,0.000,82,83
L42,3796325.128,877560.965,5032765.110,-29.679,9.992,0.000,84,85
L43,3796317.260,877565.783,5032770.196,-23.936,18.824,0.000,86,87
L44,3796332.332,877595.285,5032752.852,3.642,-6.432,0.000,88,89
L45,3796332.949,877599.066,5032751.637,7.334,-8.019,0.000,90,91
L46,3796335.897,877593.025,5032750.563,0.963,-10.416,0.000,92,93
L47,3796336.267,877598.113,5032749.281,5.986,-11.976,0.000,94,95
L48,3796314.803,877600.375,5032765.291,10.815,14.460,0.000,96,97
L49,3796336.009,877607.311,5032747.673,15.179,-13.632,0.000,98,99
L50,3796306.932,877606.308,5032770.161,17.670,23.055,0.000,100,101
L51,3796310.133,877593.462,5032770.228,4.490,21.805,0.000,102,103
L52,3796347.923,877587.460,5032742.436,-6.024,-24.303,0.000,104,105
L53,3796342.264,877614.440,5032741.479,21.530,-23.012,0.000,106,107
L54,3796304.485,877596.980,5032773.867,8.672,28.132,0.000,108,109
L55,3796322.308,877596.277,5032760.342,5.833,5.928,0.000,110,111
L56,3796334.606,877562.494,5032757.544,-29.294,-2.225,0.000,112,113
L57,3796343.633,877592.349,5032744.765,-0.639,-19.975,0.000,114,115
L58,3796340.766,877577.559,5032749.865,-15.027,-13.195,0.000,116,117
L59,3796326.697,877621.583,5032752.011,30.513,-5.024,0.000,118,119
L60,3796333.212,877605.622,5032750.149,13.833,-9.760,0.000,120,121
L61,3796340.957,877594.605,5032746.373,1.929,-17.104,0.000,122,123
L62,3796322.830,877573.189,5032764.473,-17.227,10.243,0.000,124,125
L63,3796325.958,877585.118,5032759.734,-5.720,3.752,0.000,126,127
L64,3796318.947,877602.624,5032761.673,12.558,8.778,0.000,128,129
L65,3796331.519,877584.522,5032755.588,-6.982,-3.095,0.000,130,131
L66,3796323.671,877614.073,5032755.805,23.396,0.388,0.000,132,133
L67,3796326.579,877607.054,5032754.953,16.055,-1.749,0.000,134,135
L68,3796345.494,877579.968,5032745.768,-13.195,-19.644,0.000,136,137
L69,3796345.903,877576.655,5032746.104,-16.544,-19.444,0.000,138,139
